,acc,loss,lr,val_acc,val_loss
0,0.2583399999809265,2.055583598022461,0.0010000000474974513,0.2951,1.9396446407318115
1,0.32542,1.857633603591919,0.0010000000474974513,0.3436,1.810257783126831
2,0.34701999998092653,1.8031118214035033,0.0010000000474974513,0.3481,1.7813366176605225
3,0.3558600000190735,1.7787778480911254,0.0010000000474974513,0.3612,1.7693314165115357
4,0.36384000001907346,1.7618645318984985,0.0010000000474974513,0.3618,1.7528783100128174
5,0.3685999999809265,1.7507516580581666,0.0010000000474974513,0.3792,1.7305429721832275
6,0.37335999999046326,1.7376222598266602,0.0010000000474974513,0.3732,1.7258855701446534
7,0.3790400000190735,1.7284539038467408,0.0010000000474974513,0.3816,1.7271343046188354
8,0.38006000000953677,1.722359589691162,0.0010000000474974513,0.3823,1.7127730545043944
9,0.38552,1.7116704313659667,0.0010000000474974513,0.3783,1.7334497266769409
10,0.3865000000190735,1.7038093865585326,0.0010000000474974513,0.3852,1.7029076505661012
11,0.38988,1.7013027863693237,0.0010000000474974513,0.3852,1.7031529624938966
12,0.3904199999809265,1.694609078102112,0.0010000000474974513,0.3927,1.6987909702301025
13,0.3916200000190735,1.6900142573165893,0.0010000000474974513,0.3736,1.704334328842163
14,0.39505999999046326,1.6865043423461914,0.0010000000474974513,0.3867,1.6976640142440795
15,0.39503999998092654,1.6813781821441651,0.0010000000474974513,0.3966,1.6801830266952515
16,0.39888,1.6731734841918946,0.0010000000474974513,0.3935,1.691537742614746
17,0.4000599999809265,1.6714021215438843,0.0010000000474974513,0.394,1.6733107042312623
18,0.4015200000190735,1.6708072370147704,0.0010000000474974513,0.3911,1.700830237007141
19,0.40248,1.664258791770935,0.0010000000474974513,0.3936,1.6819694452285767
20,0.40452000000953675,1.6593583504104614,0.0010000000474974513,0.403,1.6583337078094482
21,0.40474000000953675,1.6585145858001709,0.0010000000474974513,0.3962,1.685836782836914
22,0.40608000001907346,1.6583806650543214,0.0010000000474974513,0.3895,1.686353242301941
23,0.4097000000190735,1.653072615814209,0.0010000000474974513,0.4038,1.657045189666748
24,0.40756000000953674,1.6545571836471558,0.0010000000474974513,0.411,1.6482874492645263
25,0.4104400000190735,1.6527259424209595,0.0010000000474974513,0.3994,1.6639781898498536
26,0.4081799999809265,1.6503301301193238,0.0010000000474974513,0.3994,1.6579197874069214
27,0.4106199999904633,1.6463190659713745,0.0010000000474974513,0.3992,1.6674931104660033
28,0.4102600000190735,1.64869915309906,0.0010000000474974513,0.3989,1.6813765895843507
29,0.4124999999809265,1.6452475407028198,0.0010000000474974513,0.4128,1.642544213104248
