,acc,loss,lr,val_acc,val_loss
0,0.27384000000953673,1.9974568524169922,0.0010000000474974513,0.3089,1.8770655075073241
1,0.32954000001907346,1.8516650580596923,0.0010000000474974513,0.3461,1.8118996528625488
2,0.3492799999904633,1.8071172096633912,0.0010000000474974513,0.3507,1.7886290906906128
3,0.3564399999809265,1.7880334378051759,0.0010000000474974513,0.3636,1.7682093101501464
4,0.3611000000190735,1.7728222052383422,0.0010000000474974513,0.359,1.7674476413726807
5,0.36640000000953676,1.7604640571212768,0.0010000000474974513,0.3685,1.7473193571090697
6,0.37398,1.7499853982925415,0.0010000000474974513,0.3754,1.7386881412506103
7,0.3775999999809265,1.739626326942444,0.0010000000474974513,0.3728,1.734505784034729
8,0.38028000000953677,1.7306792641830444,0.0010000000474974513,0.3707,1.734465146446228
9,0.3825199999809265,1.7221813745498658,0.0010000000474974513,0.3807,1.7159866104125976
10,0.3887400000190735,1.71272639377594,0.0010000000474974513,0.3881,1.702756803703308
11,0.39019999999046323,1.7074731022644043,0.0010000000474974513,0.3939,1.696119972229004
12,0.39298000001907346,1.6958407796096802,0.0010000000474974513,0.3971,1.6871364110946656
13,0.39514,1.6886133543395996,0.0010000000474974513,0.3761,1.7167350839614868
14,0.39948000000953676,1.6838730420684815,0.0010000000474974513,0.3957,1.69164677028656
15,0.4003399999809265,1.6777919261169434,0.0010000000474974513,0.4016,1.6741335050582886
16,0.4020399999809265,1.6721383824539184,0.0010000000474974513,0.3917,1.6866171449661256
17,0.40286000000953676,1.669178002090454,0.0010000000474974513,0.4018,1.6774282608032227
18,0.4046000000190735,1.6660746073913575,0.0010000000474974513,0.4001,1.6661991455078125
19,0.4048799999809265,1.663112897491455,0.0010000000474974513,0.404,1.692330212020874
20,0.40684000000953674,1.6582669409561157,0.0010000000474974513,0.3913,1.6874408504486085
21,0.4067399999809265,1.6571935186386109,0.0010000000474974513,0.4034,1.6591399045944213
22,0.4076800000190735,1.6536880303955077,0.0010000000474974513,0.3945,1.6794171264648436
23,0.40791999999046324,1.6511246475982666,0.0010000000474974513,0.4005,1.6744684057235717
24,0.4099600000190735,1.647508791809082,0.0010000000474974513,0.3992,1.6751760484695435
25,0.4103400000190735,1.6461149629211427,0.0010000000474974513,0.4131,1.6423915740966797
26,0.41197999999046325,1.6435136887359618,0.0010000000474974513,0.3866,1.7181166164398194
27,0.4080400000095367,1.6451351042938231,0.0010000000474974513,0.399,1.6670419363021851
28,0.41135999998092654,1.6397860376358033,0.0010000000474974513,0.4066,1.6491186199188232
29,0.4151399999809265,1.6366610552978516,0.0010000000474974513,0.4142,1.6346099462509156
