,acc,loss,lr,val_acc,val_loss
0,0.2645,2.0291127276611327,0.0010000000474974513,0.3244,1.8709725996017457
1,0.3269199999904633,1.8510750595855714,0.0010000000474974513,0.336,1.8181842144012452
2,0.3380200000190735,1.8173355907058715,0.0010000000474974513,0.3434,1.8072568449020385
3,0.34664,1.8010628824996948,0.0010000000474974513,0.3519,1.801698420906067
4,0.35363999999046325,1.7843545531845093,0.0010000000474974513,0.3635,1.7735429649353027
5,0.3630000000190735,1.7691273559951781,0.0010000000474974513,0.3637,1.7779290336608886
6,0.3695399999904633,1.757645187034607,0.0010000000474974513,0.363,1.7586890327453613
7,0.3742400000190735,1.7418013134384156,0.0010000000474974513,0.3851,1.7293087579727173
8,0.37987999999046324,1.7294360034179688,0.0010000000474974513,0.3795,1.7210194822311402
9,0.3839800000190735,1.7188648294067383,0.0010000000474974513,0.3714,1.732624729347229
10,0.38517999999046326,1.7142480918502807,0.0010000000474974513,0.3857,1.715568730354309
11,0.38768000000953673,1.7047181370925903,0.0010000000474974513,0.3888,1.699266032218933
12,0.3911199999809265,1.6997102056884765,0.0010000000474974513,0.3767,1.7146434703826905
13,0.3915799999809265,1.694750166015625,0.0010000000474974513,0.3925,1.6959412534713745
14,0.39378,1.6874795964813232,0.0010000000474974513,0.3948,1.6858951276779175
15,0.39846000000953674,1.6825148719406129,0.0010000000474974513,0.3947,1.68370456867218
16,0.39816,1.6793922135925292,0.0010000000474974513,0.3883,1.6876365333557128
17,0.3984,1.676461831512451,0.0010000000474974513,0.3934,1.7071086643218993
18,0.39944,1.6738809414291382,0.0010000000474974513,0.403,1.6733539318084716
19,0.40136,1.6676568007659913,0.0010000000474974513,0.3894,1.69451105594635
20,0.4029599999904633,1.6637139212799072,0.0010000000474974513,0.407,1.6550671083450317
21,0.4035199999809265,1.6616493936538697,0.0010000000474974513,0.4023,1.680590542984009
22,0.40401999999046323,1.6598574269866944,0.0010000000474974513,0.4001,1.6628478504180908
23,0.40604,1.6551579821777345,0.0010000000474974513,0.395,1.6670360109329223
24,0.4040999999809265,1.6570254419708252,0.0010000000474974513,0.4094,1.6560393705368042
25,0.4074600000190735,1.653408119316101,0.0003162277862429619,0.3986,1.6617640588760376
26,0.40946000000953675,1.6495627324295044,0.0010000000474974513,0.3696,1.7312741622924805
27,0.40764,1.6484667637634278,0.0010000000474974513,0.3965,1.6844570665359497
28,0.4086800000190735,1.6490257044219971,0.0010000000474974513,0.3823,1.7193732898712157
29,0.4102600000190735,1.6450227673339843,0.0010000000474974513,0.4089,1.6418798845291138
